,highly_variable,highly_variable_rank,means,variances,variances_norm
SNIP1,True,9345.0,0.06446509788412103,0.06545720915450902,0.9096114579148347
GNL2,True,9215.0,0.11004548151077714,0.11673285662795493,0.9109250536906465
C1orf109,True,10136.0,0.042614198141190426,0.04337321077831974,0.8998698529907937
CDCA8,True,951.0,0.006130116669962428,0.00826855856486328,1.2463812739480977
YRDC,True,10855.0,0.03569309867510382,0.035806861601729405,0.8879865092744391
C1orf122,True,5576.0,0.08512952343286534,0.09114046082510693,0.9458757119005566
MTF1,True,4469.0,0.0682222661657109,0.07306700646155109,0.9603067346176968
INPP5B,True,6257.0,0.060510183903500096,0.06377610673895559,0.9390146804692973
SF3A3,True,12613.0,0.26488036385208624,0.2698888070048767,0.8126581546243955
FHL3,True,2073.0,0.15038560411311053,0.18790304520359274,1.039559305273845
UTP11,True,5696.0,0.07959264385999605,0.08453751821345769,0.9445099056867741
RRAGC,True,7918.0,0.07731856832113901,0.08004913275713159,0.923688975081299
AL139260.1,True,2642.0,0.008997429305912597,0.009906183519545322,1.005776657384817
MYCBP,True,10322.0,0.029661854854656913,0.02997146677974915,0.8977032557834544
AKIRIN1,True,12232.0,0.3025509195175005,0.3241564507343522,0.8435632242503335
NDUFS5,True,13021.0,1.0744512556851888,1.3282842088864903,0.6858597741382826
MACF1,True,2428.0,0.3649396875617955,0.4835367955314367,1.0165881506638785
PABPC4,True,4651.0,0.35614000395491396,0.4427156833535568,0.9574116752877361
HPCAL4,True,7241.0,0.008206446509788412,0.008337670813773136,0.9299132549192846
PPIE,True,12604.0,0.19606486058928219,0.195609945758076,0.8135102624132639
TRIT1,True,6648.0,0.03470437017994859,0.03666753347837808,0.935348795614263
MYCL,True,663.0,0.022345263990508207,0.036087211543374506,1.4560850051508536
MFSD2A,True,1698.0,0.008601937907850504,0.010110909858797285,1.0746987839097828
CAP1,True,9012.0,1.4283171841012459,2.687682187132772,0.9127867748803407
PPT1,True,605.0,0.40953134269329644,0.8220825846499212,1.5090619058408903
RLF,True,5646.0,0.08166897369982203,0.087070248959156,0.9453208441974822
AL050341.2,True,10869.0,0.045778129325687165,0.04605999467242202,0.8877415931289635
ZMPSTE24,True,6206.0,0.07979038955902709,0.08430823253494057,0.9393405773691664
COL9A2,True,1423.0,0.021059916946806406,0.025958097269883285,1.1145120305528597
SMAP2,True,2568.0,0.31748071979434445,0.4095292602333961,1.0094973155477278
ZFP69B,True,6227.0,0.007019972315602136,0.007169146837297765,0.9391424064115915
ZFP69,True,6888.0,0.01137037769428515,0.011637734259384688,0.9330449532988437
AL603839.3,True,2234.0,0.0065256080680245205,0.007274726576437295,1.0277563730006598
EXO5,True,8066.0,0.015325291674906072,0.015487449796340275,0.9222879041833636
ZNF684,True,5871.0,0.012754597587502471,0.013186458707723898,0.942867167804051
NFYC-AS1,True,5528.0,0.011963614791378287,0.012414951311207694,0.9464151219601671
NFYC,True,10421.0,0.19042910816689737,0.20896208223777382,0.8962310667422925
CITED4,True,3798.0,0.05714850701997232,0.06258955433031352,0.9729556453400409
CTPS1,True,8281.0,0.042713070990705954,0.04445248228339891,0.9200631960255081
SCMH1,True,10261.0,0.03114494759738976,0.031562280382361606,0.8984689241297203
HIVEP3,True,3553.0,0.053094720189835874,0.05878454813191497,0.978502017659408
FOXJ3,True,7703.0,0.13486256673917343,0.1485263976038515,0.9256851581673533
ZMYND12,True,7393.0,0.004844769626260629,0.004821774576121154,0.9285931836253862
PPCS,True,11828.0,0.3809570891833103,0.43084864386204025,0.8615149143626858
CCDC30,True,3748.0,0.0044492782281985365,0.004627685402920111,0.9740116555271081
PPIH,True,12601.0,0.2645837453035397,0.26994698878352846,0.813816806253128
YBX1,True,1364.0,3.0828554478940084,10.65347247450534,1.1255736447161273
P3H1,True,9585.0,0.05269922879177378,0.054080026802530365,0.9067092960600628
C1orf50,True,8004.0,0.046865730670357916,0.04902458653834158,0.9229279005466061
AC098484.3,True,11112.0,0.028771999209017202,0.028540230221514567,0.8825772701159854
SVBP,True,9796.0,0.18479335574451256,0.20425405103465438,0.9041756519137983
ERMAP,True,2988.0,0.021356535495352977,0.02347344886116911,0.9931324351009652
ZNF691,True,9665.0,0.025805813723551514,0.02613118586157959,0.9057196463791902
SLC2A1,True,5853.0,0.04083448684991101,0.04352174003075084,0.9429366347891073
EBNA1BP2,True,8823.0,0.11172631995254104,0.11922765336236935,0.9148883297524657
AL139289.2,True,6491.0,0.004053786830136444,0.00403775286660382,0.9366931519347705
ELOVL1,True,9158.0,0.21455408344868498,0.24131490545994036,0.9113942611510505
MED8,True,11443.0,0.10885900731659086,0.11066411875254217,0.874013079480611
SZT2,True,7113.0,0.04538263792762508,0.04787593881056283,0.9309134100904458
HYI,True,4507.0,0.04202096104409729,0.04559884223833261,0.9597496193742715
KDM4A,True,7521.0,0.013150088985564565,0.013373977866599449,0.9273930881338988
KDM4A-AS1,True,1397.0,0.004844769626260629,0.005810600839346705,1.1190245929177847
ST3GAL3,True,9287.0,0.024817085228396284,0.02519241685035814,0.9102556152430542
IPO13,True,7535.0,0.037176191417836665,0.03896190566863349,0.9272829080075665
DPH2,True,8997.0,0.058334981214158595,0.05988157431856507,0.9130701762893078
ATP6V0B,True,734.0,0.7959264385999605,1.749905287181843,1.3819970168627103
CCDC24,True,2826.0,0.009491793553490212,0.01039145533658309,0.9991882400245408
DMAP1,True,11981.0,0.11943840221475183,0.12001566400915616,0.855340481947164
ERI3,True,11871.0,0.13525805813723552,0.13833352877170588,0.8594043313598343
RNF220,True,9674.0,0.0969942653747281,0.1008453105574408,0.9056242305674937
TMEM53,True,3957.0,0.018588095708918333,0.01982650430205911,0.969403625959534
ARMH1,True,956.0,0.19023136246786632,0.2893300562258322,1.2422846554882843
RPS8,True,8284.0,36.125271900336166,496.15290027709705,0.9199754334119563
PLK3,True,3566.0,0.10816689736998221,0.12297690243026217,0.9781549031605917
BTBD19,True,6007.0,0.003658295432074352,0.0036452727251076104,0.9415861684580606
PTCH2,True,5388.0,0.008700810757366027,0.009021490028018588,0.9477853056079065
EIF2B3,True,7297.0,0.08008700810757366,0.08376639211241556,0.9294441443929091
HECTD3,True,10640.0,0.06110342100059324,0.06113300561867247,0.8920345857052655
UROD,True,12157.0,0.16828158987542022,0.17320129872758436,0.8475857301279524
LINC01144,True,3272.0,0.003954913980620921,0.004137427414295976,0.9849454649102297
MUTYH,True,5714.0,0.07603322127743721,0.08034514514364141,0.9442709585919294
TOE1,True,11144.0,0.036286335772196955,0.036159687013903104,0.8819160285714283
TESK2,True,5904.0,0.030156219102234528,0.0320184270912506,0.9425754006991363
CCDC163,True,3746.0,0.0044492782281985365,0.004627685402920111,0.9740116555271081
MMACHC,True,8368.0,0.006031243820446905,0.005995460706709464,0.9191376579174171
PRDX1,True,8027.0,0.6358512952343287,0.8665915475475194,0.9227894880922498
AKR1A1,True,4510.0,0.3291477160371762,0.40554407725819164,0.9596881972045849
NASP,True,9405.0,0.25222463911409926,0.2863220553366884,0.908936009495492
GPBP1L1,True,11832.0,0.14989123986553293,0.1551235914529666,0.8612944969970386
TMEM69,True,7216.0,0.09501680838441764,0.10122504174256741,0.9300347688136714
IPP,True,7735.0,0.039450266956693694,0.041259699741350714,0.9252938676466008
MAST2,True,4582.0,0.015127545975875024,0.015889002814762337,0.9586181026052923
PIK3R3,True,3127.0,0.007118845165117659,0.007662161885504937,0.989316100307647
POMGNT1,True,9217.0,0.041625469646035196,0.042863213416297494,0.9109015400849735
LRRC41,True,11822.0,0.10510183903500099,0.10494183181111318,0.8617608212662095
UQCRH,True,12775.0,1.4029068617757563,2.2591866447408937,0.787969683420705
NSUN4,True,8984.0,0.03895590270911608,0.04021075589168504,0.9132012122011188
FAAH,True,1980.0,0.012457979038955902,0.014281646854651612,1.045632408340965
MKNK1,True,5889.0,0.07890053391338739,0.08355951487561836,0.9427350888982315
MOB3C,True,9269.0,0.02630017797112913,0.026797602359307872,0.9103721478995034
ATPAF1,True,10375.0,0.10529958473403203,0.10944882253122366,0.896898156314602
EFCAB14,True,9580.0,0.20881945817678466,0.23326147575700903,0.9067377534038032
CMPK1,True,12765.0,0.5648605892821831,0.6377881393682474,0.7903462908148464
SPATA6,True,2320.0,0.020071188451651175,0.02263675949217003,1.0221991289575376
BEND5,True,4151.0,0.03460549733043306,0.03776209590965582,0.9660268307789378
FAF1,True,7885.0,0.07504449278228198,0.07752805596541681,0.9240409652521889
CDKN2C,True,6645.0,0.02541032232548942,0.02654697391104013,0.9353557320066397
RNF11,True,11181.0,0.17282974095313428,0.1852955218841075,0.8808871239721757
EPS15,True,6441.0,0.2141585920506229,0.2476151972330973,0.9370218993347033
OSBPL9,True,11273.0,0.15335178959857623,0.16228135808688018,0.8789377862883765
NRDC,True,10954.0,0.2690330235317382,0.29931386759321477,0.8862458396693608
TXNDC12,True,12669.0,0.2713070990705952,0.2748475546475189,0.8064289615272148
KTI12,True,7441.0,0.07069408740359898,0.07321800924616034,0.928216022947614
BTF3L4,True,12081.0,0.23363654340518095,0.24670393038006752,0.8510280062091533
ZFYVE9,True,1847.0,0.011469250543800673,0.013316480464443732,1.058516874437514
CC2D1B,True,11036.0,0.049930789005339135,0.05001334436391771,0.8842223721493221
PRPF38A,True,11312.0,0.22780304528376508,0.24771499887928178,0.8779379822258679
TUT4,True,7617.0,0.22889064662843583,0.26274282142342875,0.9264833842814475
GPX7,True,5537.0,0.07543998418034407,0.07984171779594451,0.9463031162909247
SHISAL2A,True,10323.0,0.17965196756970536,0.19683302431779867,0.8976980679434577
COA7,True,4822.0,0.010282776349614395,0.010771342950621985,0.954892879671516
ZYG11B,True,8727.0,0.04983191615582361,0.051704213809697155,0.9159099046928227
ECHDC2,True,11384.0,0.11706545382637927,0.12018140044196286,0.8757623398209492
SCP2,True,12268.0,0.42851492980027683,0.48381452528877145,0.8414351140154189
SLC1A7,True,1848.0,0.006426735218508998,0.007374889964481056,1.0585032585272727
CPT2,True,8646.0,0.05269922879177378,0.05467332256046568,0.9166565318666804
C1orf123,True,11868.0,0.19685584338540638,0.20756056717290736,0.8595275433610279
AL606760.3,True,5754.0,0.009195175004943643,0.009507055149267304,0.9441327810443069
MAGOH,True,12928.0,0.4176389163535693,0.41509870635048357,0.7444161168871525
LRP8,True,3000.0,0.003658295432074352,0.003843037977752721,0.9926695963754473
LINC01771,True,4108.0,0.004844769626260629,0.005019539828766264,0.966679465483866
AC119428.2,True,1907.0,0.017994858611825194,0.020837035076895914,1.0533354887119635
NDC1,True,3954.0,0.026497923670160173,0.028764813255848645,0.9695375003478731
YIPF1,True,6216.0,0.0626853865928416,0.06588128793633383,0.9392681096727425
HSPB11,True,11683.0,0.21554281194384023,0.23040805596385658,0.8659677986036566
LRRC42,True,8234.0,0.03282578603915365,0.03412457619252457,0.9205004055669229
TMEM59,True,12911.0,0.7195965987739766,0.8326684420175227,0.7534761157723406
TCEANC2,True,8816.0,0.038263792762507416,0.0395720273114715,0.9149469500119665
MRPL37,True,11040.0,0.1820249159580779,0.1965679946327733,0.8841168372745186
SSBP3,True,9183.0,0.054182321534506625,0.05580026577663278,0.9111980581282765
AL161644.1,True,4022.0,0.004745896776745106,0.004921605552725819,0.9684138746799298
TTC4,True,9654.0,0.03233142179157603,0.03306908188214742,0.9058620202923803
PARS2,True,5284.0,0.01137037769428515,0.011835499512029798,0.948900605851624
TTC22,True,4813.0,0.019379078505042516,0.020389765708791845,0.9550177041918595
DHCR24,True,8594.0,0.006327862368993475,0.0062884422830400835,0.9171844758141553
USP24,True,6885.0,0.05892821831125173,0.061789655086175205,0.9330682516250509
DAB1,True,2327.0,0.004251532529167491,0.00462940612095776,1.021766355591863
OMA1,True,10325.0,0.08681036187462923,0.08837936342075199,0.897673859539917
MYSM1,True,9972.0,0.08740359897172237,0.08946259453268182,0.9018226571318471
JUN,True,885.0,5.074451255685189,26.33609593636482,1.2722425876933627
FGGY,True,6098.0,0.018588095708918333,0.01923320854412379,0.9403948279260255
HOOK1,True,4356.0,0.042416452442159386,0.04615874042344638,0.9622530705370589
CYP2J2,True,7839.0,0.005339133873838244,0.005311152652112402,0.9243876317028863
NFIA,True,3992.0,0.02244413684002373,0.024117984864759613,0.9686644084498439
TM2D1,True,9778.0,0.12141585920506229,0.12922983535015994,0.9043929191462267
AC099791.2,True,5307.0,0.0031639311844967374,0.0031542325919209063,0.9485533950332176
PATJ,True,3341.0,0.06842001186474195,0.07501763589336465,0.9830706322131997
L1TD1,True,1008.0,0.003954913980620921,0.005126253677521527,1.2203429344061054
USP1,True,11779.0,0.1884516511765869,0.1990320530858693,0.8630706551665015
DOCK7,True,3457.0,0.018390350009887285,0.019833817353719085,0.9804821533362702
ATG4C,True,3265.0,0.058433854063674115,0.06471527659926515,0.9851838667892987
ALG6,True,10465.0,0.05784061696658098,0.05825800841239535,0.895492176006026
ITGB3BP,True,5335.0,0.06011469250543801,0.06402158280991681,0.9484267481480156
EFCAB7,True,9925.0,0.02995847340320348,0.030448193667440927,0.9025347284687891
PGM1,True,10659.0,0.11854854656911212,0.12408388140646967,0.891690843758076
JAK1,True,12435.0,1.307395689143761,2.1446956197420883,0.8302966373093693
LEPROT,True,7625.0,0.16422780304528375,0.18433873421751826,0.9264279672463511
LEPR,True,7840.0,0.005339133873838244,0.005311152652112402,0.9243876317028863
PDE4B,True,2662.0,0.1686770812734823,0.2058970532332109,1.0050138313057484
WDR78,True,1582.0,0.004647023927229583,0.005416947481006644,1.0895445983157983
MIER1,True,10214.0,0.22958275657504448,0.2558003400803619,0.8991015443767542
SLC35D1,True,5687.0,0.021059916946806406,0.022002792216981076,0.9446908367983978
IL23R,True,967.0,0.010183903500098873,0.013838728165676849,1.2389058686415986
IL12RB2,True,1173.0,0.016511765869092348,0.021184864540676532,1.1694963774973337
SERBP1,True,12864.0,0.92248368597983,1.1946234757052672,0.7684503231276786
GADD45A,True,2441.0,0.0390547755586316,0.04485052542809683,1.0159959769631637
WLS,True,2198.0,0.006426735218508998,0.007177124711835946,1.0301184059590962
LRRC40,True,9090.0,0.050029661854854655,0.051684464659491725,0.9119821526085536
SRSF11,True,12239.0,0.772196954716235,1.0245369112692495,0.8431628923824451
ANKRD13C,True,6657.0,0.07791180541823216,0.08173692250869398,0.9352154854313552
HHLA3,True,3703.0,0.03806604706347637,0.041960305733270156,0.975211700577882
CTH,True,3283.0,0.017797112912794146,0.019261991464026216,0.984818944579132
ZRANB2,True,12368.0,0.42821831125173027,0.4796189552030637,0.8348290606260679
LRRIQ3,True,3381.0,0.011172631995254104,0.012037722988681507,0.9820513236441218
FPGT,True,9202.0,0.015028673126359502,0.015002041104004101,0.9110650285301432
CRYZ,True,11182.0,0.10974886296223058,0.11254610522218216,0.8808864687183351
TYW3,True,3810.0,0.11815305517105003,0.13485682775344435,0.9726995551095289
ACADM,True,9623.0,0.14583745303539647,0.158399066228889,0.9062090637109056
RABGGTB,True,9742.0,0.15246193395293653,0.16601440698551845,0.9048586279639983
ST6GALNAC3,True,7017.0,0.007909827961241843,0.008045803793444141,0.9319025744253305
PIGK,True,7780.0,0.07099070595214554,0.07327486137905165,0.924979070401304
AK5,True,2175.0,0.15473600949179356,0.1923107035642586,1.0314541070119851
AC118549.1,True,9341.0,0.10272889064662843,0.10800600045665423,0.9097145862269426
USP33,True,9883.0,0.18232153450662447,0.2011073954681905,0.9029793357186704
MIGA1,True,6818.0,0.06634368202491596,0.06906787198272347,0.9335790982182759
NEXN,True,2815.0,0.02254300968953925,0.025003480054463147,0.9996375172042357
FUBP1,True,8466.0,0.21821237888075934,0.24754328881737359,0.9183087867544883
DNAJB4,True,3503.0,0.05269922879177378,0.05843086236072262,0.9796556919752586
AC103591.3,True,2997.0,0.038263792762507416,0.04293403660643836,0.9926801458912213
IFI44L,True,1314.0,0.03470437017994859,0.04457814358418249,1.1371398334379899
IFI44,True,4677.0,0.046667984971326876,0.0506252062784072,0.9570686295039762
LINC01781,True,264.0,0.049040933359699425,0.15343376812554063,2.7613840205524705
LINC01725,True,6318.0,0.007118845165117659,0.0072666313802147164,0.9382463496427997
AL359504.2,True,2952.0,0.011568123393316195,0.012622024084147315,0.9948189222794527
PRKACB,True,8556.0,0.2754597587502472,0.31786503630196083,0.9174204259837074
RPF1,True,12047.0,0.12715048447696262,0.12819979006849022,0.8524478245409703
GNG5,True,1280.0,1.0343088787818866,2.0966177018752172,1.1443480102929415
SPATA1,True,3977.0,0.006723353767055566,0.007074341139507594,0.9690488524400055
CTBS,True,11027.0,0.19072572671544394,0.20657471305902284,0.8845408033357449
SSX2IP,True,6784.0,0.01987344275262013,0.020469241373155585,0.9339346877574501
MCOLN2,True,3213.0,0.03144156614593632,0.035004606147097155,0.9867356965612409
WDR63,True,3465.0,0.004152659679651968,0.0043335892705878235,0.9802976631407744
MCOLN3,True,1424.0,0.004152659679651968,0.004926885028523156,1.1145066083683983
SYDE2,True,4394.0,0.005141388174807198,0.0053132253352032085,0.9618187386634338
C1orf52,True,11319.0,0.13288510974886297,0.1385743510825194,0.8777236094367898
BCL10,True,11302.0,0.08730472612220684,0.08700780449264155,0.8781831494781339
ZNHIT6,True,5558.0,0.06871663041328852,0.07250488894124096,0.9460035936319733
ODF2L,True,5070.0,0.23195570496341705,0.27369048908887966,0.9514625112730801
AL049597.2,True,9599.0,0.008601937907850504,0.008528787837636408,0.9065334421271055
SH3GLB1,True,8577.0,0.2654736009491794,0.30536966097610774,0.9172765342751711
SELENOF,True,12865.0,0.609254498714653,0.6828610480490661,0.7683935641833236
HS2ST1,True,8350.0,0.05141388174807198,0.053521683129734515,0.9193247277898161
LMO4,True,2335.0,0.18083844176389163,0.22547676159535393,1.0211815951847574
PKN2,True,9149.0,0.12408542614198141,0.13341963711972912,0.9114618551538276
GTF2B,True,11814.0,0.17371959659877398,0.18231728159556526,0.8619324087665665
KYAT3,True,10708.0,0.10401423769033023,0.10724582437948932,0.8909075897613358
RBMXL1,True,8665.0,0.030848329048843187,0.03187731843535664,0.916492857150983
GBP3,True,7981.0,0.05497330433063081,0.05729603903808649,0.9231245350962395
